s1,s2,Tweet_Id,Created_At,Timestamp_ms,Text,Keyword,User_Id,Screen_name,Description,Retweet_cnt,Favorite_count,Friend_cnt,Location,Geo
15097,1889,8.34E+17, Mon Feb 20 10:26:15 +0000 2017,1.48759E+12, sf751 new prescription opioids written disclosures requirement ,  opioid,104723907, LegiScanMN, national public service for legislative tracking and data api both free and subscription offerings with advanced monitoring  research  and reporting tools.,0,0,1, Minnesota: USA, {'type': 'Point': 'coordinates': [44.948232: -93.105406]}
15099,1892,8.34E+17, Mon Feb 20 10:54:08 +0000 2017,1.48759E+12, young kids at risk of opioid overdose from adult prescriptions in household study ,  opioid,53969028, Toronto_CP, latest news from toronto. updates are frequent.,0,0,21, Toronto: ON, {'type': 'Point': 'coordinates': [43.64842391: -79.37536382]}
15100,1893,8.34E+17, Mon Feb 20 11:03:46 +0000 2017,1.48759E+12, getting parents in the know about our regions opioid crisis is the reason for 5 meetings in roanoke co. @cgheilman is live with a preview,  opioid,392660964, KimberlyWDBJ, i am the morningnoon anchor for wdbj television  and absolutely love waking up our viewers every day i am married with two children  and cover family issues.,0,0,1839, Roanoke: VA, None
15103,1896,8.34E+17, Mon Feb 20 11:58:21 +0000 2017,1.48759E+12, parents should keep prescription opioids under lock and key  @ankwalker @baltimoresun,  opioid,17517158, MadsCaldwell, prsocial gal  love running  new experiences  anything active foodie wannabe...and sometimes im crafty. and craft beery.,0,0,2320, Baltimore: Maryland, None
15106,1899,8.34E+17, Mon Feb 20 12:37:11 +0000 2017,1.48759E+12, todays front page synthetic opiate used in 10 area deaths  la la land composer has milwaukee ties  chemical rea ,  opiate,70949821, MilwaukeeCP, breaking news and weather updates from milwaukee.,0,0,8, Milwaukee: WI, {'type': 'Point': 'coordinates': [43.04137104: -87.90968018]}
15109,1902,8.34E+17, Mon Feb 20 13:01:33 +0000 2017,1.4876E+12, @julietcouret @maryhpiper oh no can you rest today take an antiinflammatory medicine naproxen  ibuprofen  etc.  ice it and try to rest,  ibuprofen,57017067, MaryBSonnier, wifemother  retired chefrestauranteur. i enjoy family  food  wine  cocktails  movies  cats saints whodatnation snffow whodat neworleans louisiana nola,0,0,4949, IG: marybsonnier, None
15110,1903,8.34E+17, Mon Feb 20 13:13:23 +0000 2017,1.4876E+12, as synthetic opioids are make their way into illinois  judicial and legislative leaders scramble to stop it ,  opioid,209710589, WCBURadio, peoria public radio 89.9 fm,0,0,296, Peoria: Illinois, None
15111,1904,8.34E+17, Mon Feb 20 13:22:19 +0000 2017,1.4876E+12, it could b worse... i mean it could b heroin.,  heroin,49879016, _MoneyCocaine, 20 yo feminist south beach lolita food  tequila  lingerie connoisseur. no dms  pls.,0,0,821, Pembroke Pines: FL, None
15113,1906,8.34E+17, Mon Feb 20 13:30:34 +0000 2017,1.4876E+12, new study underscores the danger of keeping opioids in the home  within reach of toddlers. @sickkidsnews ,  opioid,821616540, CAHOhospitals, the council of academic hospitals of ontario caho represents ontarios 24 research hospitals. follow onhws to learn more. retweets not endorsements.,0,0,1024, Across Ontario: Canada, None
15118,1911,8.34E+17, Mon Feb 20 13:53:04 +0000 2017,1.4876E+12, if this is true why is the open use of a narcotic medication tramadol on a regular basis not doping  ,  narcotic,3246132338, Retlouping, all my opinions are my own. dislikes evidence based ostriches  an evidence based ostrich ignores evidence against  whilst waiting for evidence to support,0,0,1551, Coon Rapids MN: USA, None
15119,1912,8.34E+17, Mon Feb 20 14:02:18 +0000 2017,1.4876E+12, the people who pressured me to drink and do drugs are addicted to heroin now  ,  heroin,289933127, caiitlinmcQueen, ravioli ravioli give me the formuoli,0,0,287, Chicago: IL, None
15120,1913,8.34E+17, Mon Feb 20 14:06:45 +0000 2017,1.4876E+12, todays inspiration gabrielle petit  wwi resistance heroine  born this day in 1893. ,  heroin,1078099056, stl7thward, 7th ward democratic committeewoman marie ceselski proponent of secession from misery to become the great state of st. louis. usual disclaimers. paid for by me.,0,0,1889, St Louis: Soulard, None
15121,1914,8.34E+17, Mon Feb 20 14:18:11 +0000 2017,1.4876E+12, prescription opioid deaths...houston  we have a problem ,  opioid,2303431412, MHittie, love company of children  carl  creatures  jesus my lord and savior. israel. prolife 2a bluelives military nosharia secureborder transplanted chicagoan,0,0,4216, Cape Coral: FL, None
15125,1918,8.34E+17, Mon Feb 20 14:21:04 +0000 2017,1.4876E+12, @morjax deluded myself on how sick i was.  realized i wasnt going to make it through another night.  morphine is god.  more hospital today.,  morphine,1560667531, CanticleVanDarq, why do we struggle so hard to acquire those things yet not struggle hard to keep them,0,0,22, Brea: California USA, None
15126,1919,8.34E+17, Mon Feb 20 14:21:38 +0000 2017,1.4876E+12, dying of a heroin overdose does not make you a scumbag  via @hplifestyle,  heroin,1436892864, AddictionShow1, a show for you a show about addiction  recovery and everything in between with your host shira goldberg ,0,0,1586, Napa: California, None
15127,1920,8.34E+17, Mon Feb 20 14:34:00 +0000 2017,1.4876E+12, born addicted the youngest victims of the opioid crisis ,  opioid,30042670, JimmyAltman, i do tv news on fox61. hostwrite travel segs too. won some awards  recently honored with gold coin at big y market. go cuse ,0,0,108, Hartford: CT, None
15129,1923,8.34E+17, Mon Feb 20 15:06:25 +0000 2017,1.4876E+12, hf1134 new prescription drug order filling time limited for opioid drugs. ,  opioid,104723907, LegiScanMN, national public service for legislative tracking and data api both free and subscription offerings with advanced monitoring  research  and reporting tools.,0,0,1, Minnesota: USA, {'type': 'Point': 'coordinates': [44.948232: -93.105406]}
15136,1931,8.34E+17, Mon Feb 20 15:38:57 +0000 2017,1.48761E+12, @faccccct in my nica 12 step group  there were recovering alcoholics  heroin amp crystal meth addicts amp they all said nicotine was the hardest,  heroin,3579590297, JohnMonch, 1. all politics are identity politics. 2. retire the euphemism altright. it validates bigotry. 3. trumpspeak is usually a variation on youre the puppet,0,0,1206, Takoma Park: MD, None
15138,1933,8.34E+17, Mon Feb 20 15:43:38 +0000 2017,1.48761E+12, took enough ibuprofen to tranquilize a horse. this pain is unreal,  ibuprofen,399015606, Vandy239, firefighter. guns. puppies. beer. my cats pretty cool too. harambe was an inside job. pineapples do not go on pizza,0,0,168, Gun Plain: Mi, None
15142,1938,8.34E+17, Mon Feb 20 16:01:58 +0000 2017,1.48761E+12, @trumppence16 where does heroin come from the mexican cartels epidemic for citizens an kids build the wall  supply killers,  heroin,3221862823, 87283b0aad41470, i love sportsill  cut youcan we all just get along as one in this universe were just  a marable think about it we could be blown out of the circle,0,0,6395, Buckeye: AZ, None
15143,1939,8.34E+17, Mon Feb 20 16:04:17 +0000 2017,1.48761E+12, longterm opioid use could depend on the doctor who first prescribed it  addiction opioids ,  opioid,332457669, rvmilani, clinical transformation officer  medical informaticist  cardiologist  ochsner health system,0,0,99, New Orleans: Louisiana, None
15147,1943,8.34E+17, Mon Feb 20 16:25:12 +0000 2017,1.48761E+12, i know reporting on the heroin epidemic is necessary and good but jfc  stop using photos of people shooting up as their cover photos.,  heroin,370513594, BreakTheHuddle, timberwolves at a wolf among wolves. i dont sticktosprots. blm bds dsa,0,0,678, Minneapolis: MN, None
15148,1944,8.34E+17, Mon Feb 20 16:31:28 +0000 2017,1.48761E+12, you can make antiwar arguments wo photos of my lai or abu ghraib. you can make pleas for help w heroin epidemic wo those photos.,  heroin,370513594, BreakTheHuddle, timberwolves at a wolf among wolves. i dont sticktosprots. blm bds dsa,0,0,678, Minneapolis: MN, None
15150,1946,8.34E+17, Mon Feb 20 16:35:18 +0000 2017,1.48761E+12, selling ass for heroin,  heroin,1104978588, CHRI2TIAN_, long haired country boy,0,0,386, Austin: TX, None
15153,1949,8.34E+17, Mon Feb 20 16:59:40 +0000 2017,1.48761E+12, people who do xanax for fun are idiots. have fun fighting your sleep  blacking out  then losing your belongings ,  xanax,211602827, spockandroll_, yo mama wear a bra hoodie  24,0,0,215, Missouri: USA, None
15154,1950,8.34E+17, Mon Feb 20 17:05:52 +0000 2017,1.48761E+12, the dude in the stall next to me is 100 shooting up heroine,  heroin,270662009, JamesTheChair, plz dont sit on me. rockies 49ers stlblues cavs sportz nuts i own achy breaky heart on cassette.,0,0,523, Washington: DC, None
15157,1953,8.34E+17, Mon Feb 20 17:22:03 +0000 2017,1.48761E+12, all drugs should be legal and no shame for users but like there are saferbetter ways to get high than heroin ,  heroin,193475541, trevcommie, queer nonbinary vegan leftist  rough endoplasmic meme tankie  and @commiesimon stan account. theythem refugeeswelcome,0,0,566, Boston: MA, None
15160,1956,8.34E+17, Mon Feb 20 17:32:04 +0000 2017,1.48761E+12, mother of man who died from fentanyl overdose files lawsuit against friend who provided the drugs. live report at 6 ,  fentanyl,106861339, tomreganWSB, if you have any news tips please tweet or email me. tom.regan@wsbtv.com thanks,0,0,284, Atlanta: GA, None
15162,1959,8.34E+17, Mon Feb 20 17:54:10 +0000 2017,1.48761E+12, anyone notice the correlation btwn states wth highest opioid abuse amp states that voted for trump theyre the same except ri presidentsday,  opioid,35199910, StNick90006, exceptional human being who enjoys politics passionate music nearly any genre art  literature  ...,0,0,248, Los Angeles: CA, None
15167,1964,8.34E+17, Mon Feb 20 18:11:06 +0000 2017,1.48761E+12, if you do xanax you are fucking disgusting,  xanax,342091286, High4This20, 22. i tweet what i want.  blacklivesmatters. fucktrump,0,0,1079, Maryland: USA, None
15169,1966,8.34E+17, Mon Feb 20 18:29:59 +0000 2017,1.48762E+12, see our latest richmond  va job and click to apply pharmacy technician  narcotics room   healthcare hiring,  narcotic,26800326, tmj_rch_health, follow this account for geotargeted healthcare job tweets in richmond  va. need help tweet us at @careerarc,0,0,304, Richmond: VA, {'type': 'Point': 'coordinates': [37.5407246: -77.4360481]}
15172,1969,8.34E+17, Mon Feb 20 18:36:52 +0000 2017,1.48762E+12, children at higher risk of opioid od if mom is prescribed opioids study ,  opioid,3047925973, DrIanWeissman, radiologist. advocate of improving the patient experience  healthcare innovation  leadership best practices  valuebased medicine. opinions are my own.,0,0,10554, Milwaukee: WI, None
15174,1971,8.34E+17, Mon Feb 20 18:50:18 +0000 2017,1.48762E+12, im listening to pure heroine everyday til the new album drops,  heroin,508157546, _FuckYoFollower, the official twitter for fwpt clothing | will be available in 2017 | bookings for modeling email fwptclothing@gmail.com,0,0,669, Chicago: IL, None
15175,1972,8.34E+17, Mon Feb 20 18:51:38 +0000 2017,1.48762E+12, bro pure heroine is really the greatest album of all time. im not trolling,  heroin,508157546, _FuckYoFollower, the official twitter for fwpt clothing | will be available in 2017 | bookings for modeling email fwptclothing@gmail.com,0,0,669, Chicago: IL, None
15178,1975,8.34E+17, Mon Feb 20 19:06:16 +0000 2017,1.48762E+12, former hermitage football standout arrested on heroin charge in w. va  ,  heroin,13719342, CBS6, local news and beyond  discussion and an inside look at the process.,0,0,4517, Richmond: Virginia, None
15179,1976,8.34E+17, Mon Feb 20 19:14:26 +0000 2017,1.48762E+12, akiko and me yeah  the oxycodone just kicked in catowner catsofinstagram catsofinstagram ,  oxycodone,35918094, blgibbs6, proud member of zeta phi beta sorority   kappa iota zeta carolina panthers fan since 1995,0,0,114, Augusta: GA, {'type': 'Point': 'coordinates': [33.3041: -82.0979]}
15180,1977,8.34E+17, Mon Feb 20 19:15:15 +0000 2017,1.48762E+12, good read avoid clinical inertia and consider the risks of opioids with every script you write. opioidepidemic ,  opioid,7.91E+17, jonhagedornmd, dad || husband || pgy5  former orthopod  now anesthesiology resident @bcmhouston || pain medicine || midwesterner || old soul || future farm owner,0,0,510, Houston: TX, None
15181,1978,8.34E+17, Mon Feb 20 19:18:53 +0000 2017,1.48762E+12, altoona man charged with selling heroin to underco... ,  heroin,3373489526, mimi_gant, out spoken lpn,0,0,67, Kansas City: MO, None
15182,1979,8.34E+17, Mon Feb 20 19:24:48 +0000 2017,1.48762E+12, the heroin and opioid abuse problem continues to be a problem in central new york. more on atc.  waernews,  heroin,454316938, WAERNews, stay on top of the issues facing syracuse  central new york  and the state.  join us for updates weekdays during morning edition and all things considered.,0,0,311, Syracuse: NY, None
15183,1980,8.34E+17, Mon Feb 20 19:25:20 +0000 2017,1.48762E+12, heroin and opioid abuse continues to be a problem in central new york. more on atc.  waernews,  opioid,454316938, WAERNews, stay on top of the issues facing syracuse  central new york  and the state.  join us for updates weekdays during morning edition and all things considered.,0,0,311, Syracuse: NY, None
15185,1982,8.34E+17, Mon Feb 20 19:37:41 +0000 2017,1.48762E+12, more local opioid action in va  where theyre the leading cause of preventable death  a bill to limit prescriptions ,  opioid,236999725, davidgross_man, youre here with me now,0,0,3688, Brooklyn: NY, None
15187,1985,8.34E+17, Mon Feb 20 19:46:19 +0000 2017,1.48762E+12, ohio parents arrested after 8yearold son overdosed on heroin  police say ,  heroin,333014276, OMAHAGEMGIRL, 50yo science  punk rock  news junkie  nature  music  foodie  craft beer  baseball   bourbon. block trumpfox newsinfowars cult members.  theresistance,0,0,4961, Omaha: NE, None
15188,1987,8.34E+17, Mon Feb 20 19:46:37 +0000 2017,1.48762E+12, @rushlimbaugh and i say rush is still swallowing opiates like candy and a fat mouthed propagandist heres to you m ,  opiate,1935088616, dobbinsangela8, hillary clinton is the legitimate president strongertogether gonerogue,0,0,631, Illinois: USA, None
15189,1988,8.34E+17, Mon Feb 20 19:46:41 +0000 2017,1.48762E+12, if i was on real housewife my intro tag line would be  im just a low key high key psychopath with a prescription for xanax,  xanax,78765448, Mikey_Sul, | kesha is my mom | work @vaynermedia | chipotleaholic | iced coffee is my mcm | formerly @twitternyc @theyankeecandle,0,0,1005, New York: NY, None
15191,1991,8.34E+17, Mon Feb 20 19:52:37 +0000 2017,1.48762E+12, as a hoosier i was completely disgusted that pence allowed the outbreak in the first place through his opioid polic ,  opioid,19010085, zwirnm, philanthropy  indie rock  bikes  soccer  wildlife. alum of @fletcherschool  @carletoncollege  and @aravainstitute  fearful for the fate of our nation.,0,0,1528, Washington: DC, None
15193,1993,8.34E+17, Mon Feb 20 20:06:47 +0000 2017,1.48762E+12, for a copy of @nacotweets @leagueofcities opioid task force report i mentioned on @wptv yesterday  heres the link. ,  opioid,1932562082, VoteMcKinlay, pbc commissioner  mom  advocate,0,0,696, Palm Beach County: FL, None
15195,1995,8.34E+17, Mon Feb 20 20:08:21 +0000 2017,1.48762E+12, thanks for having me on the show @mwilliamswptv5 to discuss the heroinopioid epidemic. @nacotweets @flcounties ,  heroin,1932562082, VoteMcKinlay, pbc commissioner  mom  advocate,0,0,696, Palm Beach County: FL, None
15198,1998,8.34E+17, Mon Feb 20 20:18:34 +0000 2017,1.48762E+12, @bevandeveire a jug of crown. a jug of jack. a jug of absolut. and a cup of xanax and aspirin.,  xanax,3219761382, frosty8556, native of nashville  tn. hate the name trump  big fan of stephen king  pittsburgh steelers   john grisham. like dogs. changing tn. politics  voters up ,0,0,4296, Nashville: TN, None
